original_index,review_text,polarity,rating,kfold_polarity,kfold_rating
6621,Ótimo produto,1.0,5,5,5
62610,Nao recebi o produto ainda...2 meses.,0.0,1,5,5
5853,"Recebi até antes do prazo combinado.
Muito obrigada!",1.0,5,5,5
37037,o produto veio com os frascos dos elementos químicos vazios. Não sei se vazou no armazenamento ou no transporte.,,3,-1,5
28114,"A cortina é realmente muito boa, corta totalmente a luz. Interrompe um pouco a ventilação mas nada que deixar o ventilador ligado não resolva. Em todo caso, vale a pena comprar esse produto!",1.0,5,5,5
74670,"Recomendo a compra nessa loja, primam pela pontualidade e qualidade dos produtos.",1.0,5,5,5
39343,"O produto comprado veio totalmente diferente e com qualidade inferior ao da foto. A mochila não é toda azul/preto como na imagem, veio azul/vermelho. Não recomendo o material de fabricação é péssimo.",0.0,1,5,5
23822,"Não recebi o produto conforme a foto do anúncio, já solicitei a devolução e ainda aguardo resposta.
Não fiquei satisfeita com esse produto que é inferior ao dá foto do anúncio ",0.0,1,5,5
36099,"Jogo de cama cetim, excelente preço, várias opções de cores, muito lindo",1.0,5,5,5
80087,Gostei uma otima loja,1.0,5,5,5
11398,A entrega esta atrasada.,0.0,1,5,5
80758,Bom produto e lannister como sempre entregando antes do prazo... Recomendo!,1.0,5,5,5
14601,"Produto ruim de má qualidade.
Laterais da cortina desfiando / desmanchando.
Para um produto de 165,00, não condiz .
Insatisfeito.
",0.0,1,5,5
89565,"Otimo produto, entrega perfeira",1.0,4,5,5
86698,Gostei muito o produto chegou antes do prazo.,1.0,4,5,5
9708,Chegou antes do prazo,1.0,5,5,5
90194,"Código de rastreamento: PN779108646BR 
verifiquem esta agencia dos correios é em Minas Gerais ~Poços de Caldas,
Eu resido na Bahia - Ipiaú - CEP 45570000. Portanto houve confusão no envio da encomen",0.0,1,5,5
47191,"O Produto é muito diferente da foto, a cor é bem clara, escolhi o escuro para combinar com o resto da sala.",0.0,2,5,5
36382,"Otimo vendedor
",1.0,4,5,5
83348,"Bom produto. Atendeu a expectativa é suportou bem as roupas. Preferi usar sem as rodinhas, pois fica mais estável...
Produto chegou muito rápido! Recomendo!",1.0,5,5,5
78272,Ótimo produto de Fácil manuseio. E preço bastante atrativo.,1.0,4,5,5
3821,Chegou antes do prazo gostei mais do que Eu esperava capa muito boa gostei excelente,1.0,5,5,5
8557,muito bom,1.0,5,5,5
59910,"Conforme chegou conforme anunciado, recomendo a loja..",1.0,5,5,5
29007,"Super recomendo, ficou perfeito. ",1.0,5,5,5
96605,Até o momento não foi entregue,0.0,1,5,5
21662,"Além do produto chegar antes do previsto, a qualidade do mesmo tbm me surpreendeu! Adorei!",1.0,4,5,5
39764,quero meu produto,0.0,1,5,5
47960,"entrega em atraso, não recomendo.",0.0,1,5,5
58311,"Segunda vez q compro. TD nos conformes. Produto correto, chegou até antes do prazo.",1.0,5,5,5
40624,"Gostei do produto, porem veio um pouco torta a letra, mas como é de plástico não deve vir perfeita né! Mas de resto, funciona e chegou no prazo! ",1.0,4,5,5
44216,"comprei um aparelho para voltagem 220(sta Catarina), enviaram 110.Em contato com a Diluka Power disseram que mandariam um transforormadorque foi recebido, mas pinos não combinam,teria comprar um T",0.0,1,5,5
74511,Gostei do produto e da rapidez na entrega,1.0,4,5,5
97880,"Recebi bem antes do prazo, produto de ótima qualidade.",1.0,5,5,5
65106,Paguei e não vi o produto até agora. Depois de um mês de espera recebi um e-mail dos correios dizendo que não haviam recebido o produto. Pedi o cancelamento e não vi o dinheiro até agora.,0.0,1,5,5
65432,"A culpa não foi do fornecedor e sim dos correios. Produto muito bom, já usei fazendo trilha de moto e tá aprovado.",1.0,5,5,5
95673,"O produto tem boa qualidade e tem tamanho suficiente para um celular 6"".
Recomendo.",1.0,4,5,5
30307,Cartucho genérico sendo vendido como original.,0.0,1,5,5
97573,"Muito bom.
",1.0,4,5,5
51333,"Recebi antes do previsto,mas ainda não testei, por isso não dei nota maior.",,3,-1,5
33946,Ainda não usei o produto.,,3,-1,5
50171,Não gostei dos objetos e quero devolvê-los. Achei o material muito frágil e até veio com um pequeno furo no courino.,0.0,2,5,5
85480,"Gostaria muito que me enviassem de novo o produto porque ele foi roubado , não queria ficar sem ele!",1.0,5,5,5
7290,"Solicito a entrega no endereço: Rua Vigário José Inácio, 481 conjunto 63, Centro Histórico / Porto Alegre/RS CEP: 90020-100",0.0,2,5,5
47867,Ainda não recebi,0.0,1,5,5
17598,"O produto foi entregue dentro do prazo, chegou do jeitinho que eu esperava e super bem embalado.
Adorei!!",1.0,5,5,5
25227,Vai ser de muita utilidade.,1.0,5,5,5
26194,"BOA
",1.0,5,5,5
77359,"O pedido foi entregue incompleto, apesar da NF informar a quantidade de 2 embalagens de Noseclean, dentro da caixa havia apenas 1.",0.0,1,5,5
87053,"Cortina linda e de boa qualidade, ainda não estalei, mas ja vi que vai resolver meu problema com a luz do brindex.",1.0,5,5,5
43989,"Recebi antes do prazo, e o produto exatamente como descrito.",1.0,5,5,5
9610,"Empresa entregou meu pedido muito antes do prazo previsto, excelente, porém infelizmente um dos produtos chegou faltando uma parte. Estou aguardando retorno da loja sobre o assunto.",,3,-1,5
57777,Na embalagem consta que é de 500mg porém cada cápsula tem apenas 75mg. Propaganda enganosa.,0.0,1,5,5
27586,CHEGOU ANTES DO PRAZO,1.0,5,5,5
84803,"Gostei do atendimento
",1.0,4,5,5
61245,"Numeração muito pequena, o G parece um P!
Quanto a loja, tudo de bom! ",,3,-1,5
40590,Excelente produto.,1.0,5,5,5
78187,Produto cumpre o prometido. Mas poderia ser mais potente.,1.0,4,5,5
64455,"faltou mais cuidado com a caixa e o produto veio avariado, nada preocupante, mas mesmo assim é um defeito.",,3,-1,5
40431,Comprei 3 controle remoto e cobrou frete nos 3 poderia ter cobrado so 1 frete mais os produtos são bons,1.0,5,5,5
32082,foram comprados dois produtos e foi entregue um de cada vez,,3,-1,5
11893,recebi o produto errado nunca tinha acontecido isso estou acostumada a comprar tudo pra minha casa online escolhi um tapete liso e veio um super diferente do que escolhi agora quero ver como vai ser .,,3,-1,5
79002,Abri a embalagem do cartucho colorido e instalei na minha impressora. Ela mostrou a presente de que o produto é falsificado ou foi usado. Solicitei a devolução.,0.0,1,5,5
67479,"Prezados,
Compramos duas placas de sinalização e apenas uma foi entregue, e ainda, no site está informando que as duas foram entregues.
Por favor, verificar o que ocorreu",0.0,2,5,5
54873,"o vendedor anuncia que o toner é compatível com minha impressora, porém não é, ao colocar o toner na impressora não se consegue fechar a tampa. o que impossibilita o uso dela.",0.0,1,5,5
15904,"Entrega super rápida, recomendo.",1.0,5,5,5
19990,"Solicitei Toner CB436A e recebi Toner CB435A, preciso que façam a troca do produto.",0.0,1,5,5
30221,Ameiii,1.0,5,5,5
76838,"A cortina é bonita porem muito fina, nao bloqueia a luz do sol ",,3,-1,5
31036,Produto bom entrega rápida,1.0,5,5,5
13441,tive problemas com a entrega a mercadoria não foi entrgue,0.0,2,5,5
4140,EFICIENTE !!!,1.0,5,5,5
18972,liguei nesta data pra central pois desse pedido ainda nao recebi a cadeira de escritorio e acompanhando meus pedidos esta como entregue,0.0,1,5,5
28068,Sempre entregando antes do prazo. Obrigado,1.0,5,5,5
12985,"Super recomendo a loja
Produto chegou bem antes da data prevista em perfeito estado!",1.0,5,5,5
62652,"meu pedido foi de 3 produtos, recebi um, mas não é o que o site apresenta...No site consta que recebi a capa para calculadora hp, mas na verdade eu recebi uma das saia para cama queen",,3,-1,5
80255,Satisfeita.,1.0,5,5,5
14515,"Caixa amassada e rasgada, e ainda não entregaram na minha residência, a encomenda foi enviada para que a retirada fosse pessoal nos correios.",0.0,1,5,5
16081,péssima entrega,0.0,2,5,5
62816,Empresa honesta.. chegou até antes do previsto.. produto de ótima qualidade. . Recomendo,1.0,5,5,5
86678,Porém não é muito grande. Pra passeio São ótimas. Agora pra levar a maior pra maternidade não cabe muitas coisas.,1.0,4,5,5
50211,O produto chegou cheio de amassados. Sequer fica estável. Uma pena.,0.0,1,5,5
48260,"Ainda não emitiu nota fiscal do produto, produto pago em 25/10/2017 - Hoje: 13/11/2017. ",0.0,1,5,5
35519,As folhas da planta de ótima qualidade e o caule também perfeito. Excelente produto. Bem embalado e chegou bem antes do prazo. Compra super recomendada!,1.0,5,5,5
98542,"Produto muito bonito, entregue no prazo, só é um pouco maior do que eu imaginava ",1.0,4,5,5
28158,Entregue antes do prazo. Excelente loja.,1.0,5,5,5
50015,"Recebi o produto dentro do prazo, porém não entregaram em minha residência, tive que retirar no Correios.",1.0,4,5,5
44301,Ok,,3,-1,5
85114,Comprei dois telescópios e só foi entregue 1.,0.0,1,5,5
27295,"Eu gostei muito do produto ,e de ótima qualidade.",1.0,4,5,5
16106,"Produto chegou no prazo correto, foi o modelo correto e bem embalado.",1.0,5,5,5
35230,Adorei o produto.,1.0,5,5,5
22097,Comprei três produtos que poderiam ser enviados dentro de um pacote só e assim talvez poderia economizar no frete.. achei um absurdo pagar no frete quase metade do valor em si..,0.0,2,5,5
29528,"Acontece que, na mesma semana, comprei outro relógio da mesma marca em outro site, e este enviou-me dentro de uma caixa da Orient mesmo, o que não aconteceu com o relógio comprado pela site lannister",,3,-1,5
23404,"Rápida entrega, produto correto. Boa embalagem.",1.0,5,5,5
71810,"O atraso e não envio das mercadorias a residência destinatário é culpa da Loja ou das lannister, que cobra por um serviço que não ocorre? Este só ocorreu pq houve reclamação, o outro foi pego EBCT.",0.0,2,5,5
25724,Não compre,0.0,1,5,5
27799,Adorei!,1.0,4,5,5
32809,Ótimo produto,1.0,5,5,5
99520,"Comprei 3 unidades desta cortina, e chegou só 1, não chegaram nem depois, oque também não faz sentido . Sem contar que é de péssima qualidade deveriam avisar que é muito inferior descartável.",0.0,1,5,5
61123,bom,1.0,4,5,5
33138,"A loja foi muito rápida no envio, recebi tudo certo e de forma eficiente. Grata! ",1.0,5,5,5
29082,tudo certo lindo.,1.0,5,5,5
63851,Tudo maravilhoso,1.0,5,5,5
5532,Não recebi meu produto!,0.0,1,5,5
54540,Ótimo negócio,1.0,5,5,5
59489,"Sempre compro por aqui, produto vem excelente e antes do prazo de entrega. Parabéns para a lannister pelo respeito ao consumidor.",1.0,5,5,5
35650,exelente remomendo,1.0,5,5,5
98786,"Entregue dentro do prazo, produto bem embalado. Recomendo",1.0,4,5,5
15837,Super indico,1.0,5,5,5
73732,fiquei muito satisfeita.,1.0,5,5,5
99633,"veio com manchas de gracha como se tivesse sido recondicionado e não veio com a trava de segurança.Embalado em folhas de jornal numa caixa,não é 100%. lannister.com fiscalizar mais. Espero um contato",0.0,1,5,5
30827,"Infelizmente, virou regra no Brasil, o consumidor comprar, pagar e não receber o produto. Prazo tem que ser cumprido e, a responsabilidade é do vendedor.",0.0,1,5,5
86561,produto de média qualidade,0.0,1,5,5
34274,chegou ates do prazo,1.0,4,5,5
87241,Não recebi o produto,0.0,1,5,5
65921,"No computador ela parece maior, para quem que uma carteira mais compacta, vai gostar.
Eu gostei, mas achei que seria maior.",1.0,4,5,5
78981,Cancelei esse pedido.Mas recebi o painel de TV.Amei.,1.0,4,5,5
50157,"A entrega do suporte foi ótima, muito rápida, pena que a TV ainda não foi entregue e eu não tenho o que fazer com o suporte sem a TV. Espero que nas próximas compras entreguem tudo junto",,3,-1,5
23651,O produto foi entregue beeeem rápido e o mesmo é ótimo possui exatamente a cor que procurava a máscara é puxada para o vinho com traços de roxo ?,1.0,5,5,5
4383,"Gosto muito de comprar no baratheon
Dessa vez me decepcionei não recebi o meu produto.",1.0,4,5,5
72460,PRODUTO BOM,1.0,4,5,5
15459,"Otima loja,, recomendo,...",1.0,5,5,5
89203,O produto está em atraso.,0.0,1,5,5
92678,Produto muito bom. Loja como sempre surpreendendo pelo OTIMO ATENDIMENTO,1.0,5,5,5
95713,Não recomendo pois até o momento não recebi meu pedido. Já paguei e não recebi. Não entregam no prazo,0.0,1,5,5
55589,"Entrega dentro do prazo, chegou certinho, recomendo a todos",1.0,5,5,5
79958,recomendo,1.0,4,5,5
17886,comprei 2 pulseiras mas chego apenas uma esto aguardando a outro diferença grande entre as entregas pensei que seria entrega as 2 juntas.,1.0,4,5,5
13014,chegou mais rapido q o esperado,1.0,5,5,5
14331,Meu filho gostou bastante era o que ele queria,,3,-1,5
15377,Muito bom e bonito,1.0,4,5,5
53755,"Produto entregue corretamente. 
Dentro da expectativa e funcionado corretamente. 
Recomendo a compra. ",1.0,5,5,5
82006,Foi falado que houve problemas na entrega mas não falava o que e nem como seria resolvido. Me causou uma preocupação e frustração desnecessária já que o mesmo chegou antes do prazo estipulado.,,3,-1,5
34173,"veio ate rapido porem nao veio com nemguma protecao na embalagem,veio a prenca seca na caixa sem nada pra ela nao bater ou pra nao machucar algum componente.",,3,-1,5
99930,"Eu recebi o seguinte email e preciso saber como recuperar o dinheiro ou comprar outro produto
Bom diaa!! Eu realizei no dia 04 de janeiro de 2018 uma compra na Loja lannister e a previsão de entrega",0.0,1,5,5
98468,"Recomendo a loja, porém devem tomar cuidado ao fazer a postagem de líquidos, pois meu produto veio solto na caixa e vazou um pouco.",0.0,2,5,5
58233,Chegou bem antes do prazo,1.0,4,5,5
27202,"Muito bom... Recomendo, ficou muito bonito e super útil.",1.0,5,5,5
87509,Achei apenas que a entrega foi bastante demorada,,3,-1,5
61322,"
",1.0,4,5,5
27730,bem rapido,1.0,5,5,5
42422,Não recebi um dos produtos..atendimento pelo sac é péssimo pessoas mal treinadas.sempre compro pelo site lannister nunca tive problemas mas dessa vez horrível..sem explicações atendentes péssimos,0.0,1,5,5
36135,"ainda não usei, mas chegou tudo certo",1.0,4,5,5
54578,Ainda não recebi o produto. Preciso dele com urgência,0.0,1,5,5
82102,O produto veio estourado,,3,-1,5
90390,"Sempre faço compra pela lannister.com , sempre recebi o produto correto e dentro do prazo.",1.0,5,5,5
75360,Tudo certinho ! Entregue no prazo ! Amei,1.0,5,5,5
6840,"lannister o parceiro fez a entrega do produto, evitando transtornos como ocorrido anteriormente.",0.0,2,5,5
58035,Atendimento nota 1000 mto bom,1.0,5,5,5
81604,Preço justo qualidade ótima. Recomendo,1.0,5,5,5
49132,Direito o microondas,1.0,5,5,5
35462,Produto excelente.preço otino e chegou 10 dias antes do previsto.,1.0,5,5,5
10950,Estou muito contente com o produto e rapido na entrega.,1.0,5,5,5
45421,a greve é dos caminhoneiros e não do Correios odiei,0.0,1,5,5
55324,Produto correto e no prazo.,1.0,5,5,5
1069,"Recebi a encomenda de forma normal e dentro do prazo, contudo, recebi de primeira uma data de entrega estimada e que posterior, a data foi aumentando. Não gostei dessa atitude. Demorou 2 semanas.",0.0,2,5,5
50448,"Depois de quase um mês tendo pago a mercadoria, recebo um e-mail da lannister dizendo que a targaryen não tem esse produto disponível. empresa ainda não se posicionou nem fez contato para resolver. ",0.0,1,5,5
72865,"Não é muito grande, mais é lindo, do msm jeito da foto",1.0,4,5,5
28641,Gostei muito,1.0,5,5,5
19900,ÓTIMO,1.0,5,5,5
74084,Excelente,1.0,5,5,5
88023,Super recomendo .,1.0,5,5,5
83546,Eu gostei muito eu recomendo,1.0,4,5,5
75972,A EMPRESA NÃO TINHA O PRODUTO QUE COMPREI E MANDOU UM OUTRO SEM NEM ME CONTACTAR PARA SABER SE EU QUERIA! RECEBI O PRODUTO E TIVE QUE DEVOLVER PARA TROCAR.,,3,-1,5
33633,Achamos um pouco fraco o cesto de lixo,1.0,5,5,5
88978,Ótimo produto superou as expectativas.,1.0,5,5,5
57634,Entrega rápida,1.0,5,5,5
78781,Até o momento não recebi meu produto.,0.0,1,5,5
7432,"Produto de qualidade, entregue antes do prazo.",1.0,4,5,5
15140,"Recebi um produto totalmente diferente do que comprei, abri pedido de devolução no site dia 09/08 e ainda estou no aguardo de uma resposta.",0.0,1,5,5
42501,"Chegou antes do prazo limite, e estou satisfeita.",1.0,4,5,5
68191,Sem problemas,1.0,5,5,5
53192,"Bom, chegou antes do prazo.",1.0,5,5,5
30878,A película veio completamente destruida.,0.0,1,5,5
74865,"Péssimo serviço nunca mais o site do shopptime, segunda compra que realizo e a segunda que da erro!!!! ",0.0,1,5,5
34927,"Terceirizar foi a pior coisa que a lannister fez. Sempre amei comprar no site, mas agora está ruim. Este produto até agora não foi entregue e quem vai me reembolsar se não chegar? Qual o prazo máximo",0.0,1,5,5
